,Port Name,Administrative Approach Rank,Total Points,Economy Label,Port Name.1,Statistic Approach Rank,IndeX Value,Economy Label.1,Period,Period Label,Year,Frequency,Frequency Label,Economy,CommercialMarket,CommercialMarket Label,Median time in port (days),Median time in port (days) Footnote,Average age of vessels,Average age of vessels Footnote,Average size (GT) of vessels,Average size (GT) of vessels Footnote,Maximum size (GT) of vessels,Maximum size (GT) of vessels Footnote,Average cargo carrying capacity (dwt) per vessel,Average cargo carrying capacity (dwt) per vessel Footnote,Maximum cargo carrying capacity (dwt) of vessels,Maximum cargo carrying capacity (dwt) of vessels Footnote,Average container carrying capacity (TEU) per container ship,Average container carrying capacity (TEU) per container ship Footnote,Maximum container carrying capacity (TEU) of container ships,Maximum container carrying capacity (TEU) of container ships Footnote
2564,BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2020S01,S1   2020,2020,S,Semi-annual,724,6,Roll-on/ roll-off ships,,,17,,22643,,76420,,8174,,45200,,,,,
2565,BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2020S01,S1   2020,2020,S,Semi-annual,724,7,Liquefied petroleum gas carriers,1.0097,,14,,9308,,48502,,10977,,58610,,,,,
2566,BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2020S01,S1   2020,2020,S,Semi-annual,724,8,Liquefied natural gas carriers,1.0375,,9,,95855,,136980,,76071,,156000,,,,,
2567,BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2020S02,S2   2020,2020,S,Semi-annual,724,0,All ships,0.9021,,16,,15190,,236583,,14746,,205888,,3258,,23756,
2568,BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2020S02,S2   2020,2020,S,Semi-annual,724,1,Passenger ships,,,18,,11069,,183900,,,,,,,,,
2569,BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2020S02,S2   2020,2020,S,Semi-annual,724,2,Liquid bulk carriers,0.9118,,12,,10637,,94729,,17350,,164751,,,,,
2570,BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2020S02,S2   2020,2020,S,Semi-annual,724,3,Container ships,0.6622,,14,,35676,,236583,,,,,,3258,,23756,
2571,BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2020S02,S2   2020,2020,S,Semi-annual,724,4,Dry breakbulk carriers,1.184,,16,,5154,,66870,,7212,,71955,,,,,
2572,BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2020S02,S2   2020,2020,S,Semi-annual,724,5,Dry bulk carriers,1.7528,,16,,22019,,106823,,37963,,205888,,,,,
2573,BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2020S02,S2   2020,2020,S,Semi-annual,724,6,Roll-on/ roll-off ships,,,18,,26692,,76420,,10240,,48988,,,,,
2574,BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2020S02,S2   2020,2020,S,Semi-annual,724,7,Liquefied petroleum gas carriers,1.0625,,12,,7313,,48963,,8376,,55173,,,,,
2575,BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2020S02,S2   2020,2020,S,Semi-annual,724,8,Liquefied natural gas carriers,1.0604,,9,,103847,,168189,,82409,,154940,,,,,
2576,BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2021S01,S1   2021,2021,S,Semi-annual,724,0,All ships,0.9021,,17,,15586,,237200,,14952,,211182,,3004,,23756,
2577,BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2021S01,S1   2021,2021,S,Semi-annual,724,1,Passenger ships,,,19,,12497,,228081,,,,,,,,,
2578,BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2021S01,S1   2021,2021,S,Semi-annual,724,2,Liquid bulk carriers,0.9174,,13,,10523,,88704,,17148,,164733,,,,,
2579,BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2021S01,S1   2021,2021,S,Semi-annual,724,3,Container ships,0.6451,,15,,32598,,237200,,,,,,3004,,23756,
2580,BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2021S01,S1   2021,2021,S,Semi-annual,724,4,Dry breakbulk carriers,1.1653,,17,,5063,,66870,,7093,,71955,,,,,
2581,BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2021S01,S1   2021,2021,S,Semi-annual,724,5,Dry bulk carriers,1.7694,,16,,22935,,109716,,39717,,211182,,,,,
2582,BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2021S01,S1   2021,2021,S,Semi-annual,724,6,Roll-on/ roll-off ships,,,20,,30279,,76420,,11772,,48988,,,,,
2583,BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2021S01,S1   2021,2021,S,Semi-annual,724,7,Liquefied petroleum gas carriers,1.0361,,12,,6888,,48022,,7804,,58691,,,,,
2584,BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2021S01,S1   2021,2021,S,Semi-annual,724,8,Liquefied natural gas carriers,1.0184,,12,,95587,,136980,,74060,,121957,,,,,
2585,BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2021S02,S2   2021,2021,S,Semi-annual,724,0,All ships,0.9007,,17,,16267,,236583,,15043,,183123,,3054,,23964,
2586,BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2021S02,S2   2021,2021,S,Semi-annual,724,1,Passenger ships,,,19,,14683,,226963,,,,,,,,,
2587,BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2021S02,S2   2021,2021,S,Semi-annual,724,2,Liquid bulk carriers,0.8868,,12,,11278,,86266,,18514,,165209,,,,,
2588,BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2021S02,S2   2021,2021,S,Semi-annual,724,3,Container ships,0.6563,,15,,32877,,236583,,,,,,3054,,23964,
2589,BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2021S02,S2   2021,2021,S,Semi-annual,724,4,Dry breakbulk carriers,1.2007,,16,,5055,,66870,,7143,,72562,,,,,
2590,BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2021S02,S2   2021,2021,S,Semi-annual,724,5,Dry bulk carriers,1.7875,,15,,24154,,95086,,42151,,183123,,,,,
2591,BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2021S02,S2   2021,2021,S,Semi-annual,724,6,Roll-on/ roll-off ships,,,13,,22205,,76420,,7688,,45200,,,,,
2592,BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2021S02,S2   2021,2021,S,Semi-annual,724,7,Liquefied petroleum gas carriers,1.0035,,12,,6573,,48060,,7327,,55047,,,,,
2593,BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2021S02,S2   2021,2021,S,Semi-annual,724,8,Liquefied natural gas carriers,1.0812,,10,,93832,,163922,,74409,,130441,,,,,
2594,BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2022S01,S1   2022,2022,S,Semi-annual,724,0,All ships,0.9264,,17,,17097,,236583,,16621,,314014,,3157,,23964,
2595,BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2022S01,S1   2022,2022,S,Semi-annual,724,1,Passenger ships,,,19,,15446,,235600,,,,,,,,,
2596,BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2022S01,S1   2022,2022,S,Semi-annual,724,2,Liquid bulk carriers,0.8924,,13,,11684,,160682,,19302,,314014,,,,,
2597,BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2022S01,S1   2022,2022,S,Semi-annual,724,3,Container ships,0.699,,16,,34094,,236583,,,,,,3157,,23964,
2598,BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2022S01,S1   2022,2022,S,Semi-annual,724,4,Dry breakbulk carriers,1.1882,,17,,5109,,91784,,7195,,116173,,,,,
2599,BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2022S01,S1   2022,2022,S,Semi-annual,724,5,Dry bulk carriers,1.8729,,14,,26536,,107761,,46280,,209472,,,,,
2600,BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2022S01,S1   2022,2022,S,Semi-annual,724,6,Roll-on/ roll-off ships,,,14,,23991,,76420,,8288,,45200,,,,,
2601,BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2022S01,S1   2022,2022,S,Semi-annual,724,7,Liquefied petroleum gas carriers,1.0146,,12,,7833,,48600,,8843,,55076,,,,,
2602,BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2022S01,S1   2022,2022,S,Semi-annual,724,8,Liquefied natural gas carriers,1.0562,,9,,99072,,163922,,77044,,130441,,,,,
2603,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2018S01,S1   2018,2018,S,Semi-annual,724,0,All ships,0.85,,16,,15885,,228081,,14110,,209096,,3256,,20776,
2604,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2018S01,S1   2018,2018,S,Semi-annual,724,1,Passenger ships,,,19,,13579,,228081,,,,,,,,,
2605,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2018S01,S1   2018,2018,S,Semi-annual,724,2,Liquid bulk carriers,0.84,,11,,11000,,88393,,18132,,167294,,,,,
2606,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2018S01,S1   2018,2018,S,Semi-annual,724,3,Container ships,0.66,,13,,35658,,217673,,,,,,3256,,20776,
2607,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2018S01,S1   2018,2018,S,Semi-annual,724,4,Dry breakbulk carriers,1.14,,15,,5161,,51065,,7226,,81279,,,,,
2608,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2018S01,S1   2018,2018,S,Semi-annual,724,5,Dry bulk carriers,2.25,,14,,25581,,107666,,44915,,209096,,,,,
2609,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2018S01,S1   2018,2018,S,Semi-annual,724,6,Roll-on/ roll-off ships,,,16,,22470,,77000,,8391,,48988,,,,,
2610,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2018S01,S1   2018,2018,S,Semi-annual,724,7,Liquefied petroleum gas carriers,0.95,,11,,7219,,48456,,8297,,58690,,,,,
2611,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2018S01,S1   2018,2018,S,Semi-annual,724,8,Liquefied natural gas carriers,1.04,,10,,92008,,136739,,72911,,107153,,,,,
2612,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2018S02,S2   2018,2018,S,Semi-annual,724,0,All ships,0.87,,17,,15668,,228081,,13876,,299999,,3183,,20776,
2613,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2018S02,S2   2018,2018,S,Semi-annual,724,1,Passenger ships,,,20,,13519,,228081,,,,,,,,,
2614,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2018S02,S2   2018,2018,S,Semi-annual,724,2,Liquid bulk carriers,0.84,,11,,10726,,160534,,17617,,299999,,,,,
2615,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2018S02,S2   2018,2018,S,Semi-annual,724,3,Container ships,0.67,,13,,35008,,217673,,,,,,3183,,20776,
2616,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2018S02,S2   2018,2018,S,Semi-annual,724,4,Dry breakbulk carriers,1.14,,15,,5169,,51065,,7253,,88666,,,,,
2617,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2018S02,S2   2018,2018,S,Semi-annual,724,5,Dry bulk carriers,2.28,,13,,24954,,108237,,43597,,207672,,,,,
2618,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2018S02,S2   2018,2018,S,Semi-annual,724,6,Roll-on/ roll-off ships,,,16,,21334,,77000,,7481,,48988,,,,,
2619,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2018S02,S2   2018,2018,S,Semi-annual,724,7,Liquefied petroleum gas carriers,0.97,,11,,7189,,48963,,8206,,54656,,,,,
2620,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2018S02,S2   2018,2018,S,Semi-annual,724,8,Liquefied natural gas carriers,1.06,,11,,98650,,137535,,77586,,121963,,,,,
2621,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2019S01,S1   2019,2019,S,Semi-annual,724,0,All ships,0.8701,,17,,16080,,225282,,13776,,313049,,3194,,20776,
2622,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2019S01,S1   2019,2019,S,Semi-annual,724,1,Passenger ships,,,20,,13837,,225282,,,,,,,,,
2623,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2019S01,S1   2019,2019,S,Semi-annual,724,2,Liquid bulk carriers,0.9,,11,,11040,,87827,,18097,,167294,,,,,
2624,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2019S01,S1   2019,2019,S,Semi-annual,724,3,Container ships,0.6552,,14,,35140,,217673,,,,,,3194,,20776,
2625,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2019S01,S1   2019,2019,S,Semi-annual,724,4,Dry breakbulk carriers,1.1292,,15,,5048,,46295,,7084,,81279,,,,,
2626,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2019S01,S1   2019,2019,S,Semi-annual,724,5,Dry bulk carriers,1.8226,,16,,22957,,151915,,39988,,313049,,,,,
2627,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2019S01,S1   2019,2019,S,Semi-annual,724,6,Roll-on/ roll-off ships,,,17,,21977,,77000,,7610,,48988,,,,,
2628,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2019S01,S1   2019,2019,S,Semi-annual,724,7,Liquefied petroleum gas carriers,0.9281,,11,,8211,,48963,,9446,,55209,,,,,
2629,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2019S01,S1   2019,2019,S,Semi-annual,724,8,Liquefied natural gas carriers,1.0215,,11,,87812,,163922,,68982,,130208,,,,,
2630,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2019S02,S2   2019,2019,S,Semi-annual,724,0,All ships,0.8875,,17,,16361,,232618,,14172,,318744,,3277,,23756,
2631,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2019S02,S2   2019,2019,S,Semi-annual,724,1,Passenger ships,,,19,,14431,,225282,,,,,,,,,
2632,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2019S02,S2   2019,2019,S,Semi-annual,724,2,Liquid bulk carriers,0.8944,,11,,11108,,160457,,18237,,318744,,,,,
2633,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2019S02,S2   2019,2019,S,Semi-annual,724,3,Container ships,0.6493,,14,,36049,,232618,,,,,,3277,,23756,
2634,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2019S02,S2   2019,2019,S,Semi-annual,724,4,Dry breakbulk carriers,1.2111,,15,,5207,,71543,,7313,,62980,,,,,
2635,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2019S02,S2   2019,2019,S,Semi-annual,724,5,Dry bulk carriers,2.0184,,16,,21871,,106884,,37673,,206007,,,,,
2636,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2019S02,S2   2019,2019,S,Semi-annual,724,6,Roll-on/ roll-off ships,,,17,,22925,,76420,,7874,,46705,,,,,
2637,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2019S02,S2   2019,2019,S,Semi-annual,724,7,Liquefied petroleum gas carriers,0.9792,,11,,7077,,48963,,8105,,55173,,,,,
2638,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2019S02,S2   2019,2019,S,Semi-annual,724,8,Liquefied natural gas carriers,1.0458,,9,,96959,,163922,,76585,,156000,,,,,
2639,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2020S01,S1   2020,2020,S,Semi-annual,724,0,All ships,0.9021,,17,,16447,,232618,,14031,,208000,,3257,,23756,
2640,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2020S01,S1   2020,2020,S,Semi-annual,724,1,Passenger ships,,,19,,13475,,220000,,,,,,,,,
2641,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2020S01,S1   2020,2020,S,Semi-annual,724,2,Liquid bulk carriers,0.9007,,12,,10418,,87146,,16963,,166300,,,,,
2642,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2020S01,S1   2020,2020,S,Semi-annual,724,3,Container ships,0.6632,,15,,35800,,232618,,,,,,3257,,23756,
2643,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2020S01,S1   2020,2020,S,Semi-annual,724,4,Dry breakbulk carriers,1.2389,,16,,5262,,71543,,7285,,62980,,,,,
2644,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2020S01,S1   2020,2020,S,Semi-annual,724,5,Dry bulk carriers,1.8323,,17,,21521,,107737,,36923,,208000,,,,,
2645,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2020S01,S1   2020,2020,S,Semi-annual,724,6,Roll-on/ roll-off ships,,,17,,22643,,76420,,8174,,45200,,,,,
2646,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2020S01,S1   2020,2020,S,Semi-annual,724,7,Liquefied petroleum gas carriers,1.0097,,14,,9308,,48502,,10977,,58610,,,,,
2647,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2020S01,S1   2020,2020,S,Semi-annual,724,8,Liquefied natural gas carriers,1.0375,,9,,95855,,136980,,76071,,156000,,,,,
2648,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2020S02,S2   2020,2020,S,Semi-annual,724,0,All ships,0.9021,,16,,15190,,236583,,14746,,205888,,3258,,23756,
2649,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2020S02,S2   2020,2020,S,Semi-annual,724,1,Passenger ships,,,18,,11069,,183900,,,,,,,,,
2650,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2020S02,S2   2020,2020,S,Semi-annual,724,2,Liquid bulk carriers,0.9118,,12,,10637,,94729,,17350,,164751,,,,,
2651,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2020S02,S2   2020,2020,S,Semi-annual,724,3,Container ships,0.6622,,14,,35676,,236583,,,,,,3258,,23756,
2652,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2020S02,S2   2020,2020,S,Semi-annual,724,4,Dry breakbulk carriers,1.184,,16,,5154,,66870,,7212,,71955,,,,,
2653,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2020S02,S2   2020,2020,S,Semi-annual,724,5,Dry bulk carriers,1.7528,,16,,22019,,106823,,37963,,205888,,,,,
2654,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2020S02,S2   2020,2020,S,Semi-annual,724,6,Roll-on/ roll-off ships,,,18,,26692,,76420,,10240,,48988,,,,,
2655,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2020S02,S2   2020,2020,S,Semi-annual,724,7,Liquefied petroleum gas carriers,1.0625,,12,,7313,,48963,,8376,,55173,,,,,
2656,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2020S02,S2   2020,2020,S,Semi-annual,724,8,Liquefied natural gas carriers,1.0604,,9,,103847,,168189,,82409,,154940,,,,,
2657,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2021S01,S1   2021,2021,S,Semi-annual,724,0,All ships,0.9021,,17,,15586,,237200,,14952,,211182,,3004,,23756,
2658,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2021S01,S1   2021,2021,S,Semi-annual,724,1,Passenger ships,,,19,,12497,,228081,,,,,,,,,
2659,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2021S01,S1   2021,2021,S,Semi-annual,724,2,Liquid bulk carriers,0.9174,,13,,10523,,88704,,17148,,164733,,,,,
2660,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2021S01,S1   2021,2021,S,Semi-annual,724,3,Container ships,0.6451,,15,,32598,,237200,,,,,,3004,,23756,
2661,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2021S01,S1   2021,2021,S,Semi-annual,724,4,Dry breakbulk carriers,1.1653,,17,,5063,,66870,,7093,,71955,,,,,
2662,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2021S01,S1   2021,2021,S,Semi-annual,724,5,Dry bulk carriers,1.7694,,16,,22935,,109716,,39717,,211182,,,,,
2663,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2021S01,S1   2021,2021,S,Semi-annual,724,6,Roll-on/ roll-off ships,,,20,,30279,,76420,,11772,,48988,,,,,
2664,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2021S01,S1   2021,2021,S,Semi-annual,724,7,Liquefied petroleum gas carriers,1.0361,,12,,6888,,48022,,7804,,58691,,,,,
2665,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2021S01,S1   2021,2021,S,Semi-annual,724,8,Liquefied natural gas carriers,1.0184,,12,,95587,,136980,,74060,,121957,,,,,
2666,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2021S02,S2   2021,2021,S,Semi-annual,724,0,All ships,0.9007,,17,,16267,,236583,,15043,,183123,,3054,,23964,
2667,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2021S02,S2   2021,2021,S,Semi-annual,724,1,Passenger ships,,,19,,14683,,226963,,,,,,,,,
2668,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2021S02,S2   2021,2021,S,Semi-annual,724,2,Liquid bulk carriers,0.8868,,12,,11278,,86266,,18514,,165209,,,,,
2669,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2021S02,S2   2021,2021,S,Semi-annual,724,3,Container ships,0.6563,,15,,32877,,236583,,,,,,3054,,23964,
2670,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2021S02,S2   2021,2021,S,Semi-annual,724,4,Dry breakbulk carriers,1.2007,,16,,5055,,66870,,7143,,72562,,,,,
2671,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2021S02,S2   2021,2021,S,Semi-annual,724,5,Dry bulk carriers,1.7875,,15,,24154,,95086,,42151,,183123,,,,,
2672,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2021S02,S2   2021,2021,S,Semi-annual,724,6,Roll-on/ roll-off ships,,,13,,22205,,76420,,7688,,45200,,,,,
2673,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2021S02,S2   2021,2021,S,Semi-annual,724,7,Liquefied petroleum gas carriers,1.0035,,12,,6573,,48060,,7327,,55047,,,,,
2674,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2021S02,S2   2021,2021,S,Semi-annual,724,8,Liquefied natural gas carriers,1.0812,,10,,93832,,163922,,74409,,130441,,,,,
2675,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2022S01,S1   2022,2022,S,Semi-annual,724,0,All ships,0.9264,,17,,17097,,236583,,16621,,314014,,3157,,23964,
2676,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2022S01,S1   2022,2022,S,Semi-annual,724,1,Passenger ships,,,19,,15446,,235600,,,,,,,,,
2677,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2022S01,S1   2022,2022,S,Semi-annual,724,2,Liquid bulk carriers,0.8924,,13,,11684,,160682,,19302,,314014,,,,,
2678,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2022S01,S1   2022,2022,S,Semi-annual,724,3,Container ships,0.699,,16,,34094,,236583,,,,,,3157,,23964,
2679,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2022S01,S1   2022,2022,S,Semi-annual,724,4,Dry breakbulk carriers,1.1882,,17,,5109,,91784,,7195,,116173,,,,,
2680,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2022S01,S1   2022,2022,S,Semi-annual,724,5,Dry bulk carriers,1.8729,,14,,26536,,107761,,46280,,209472,,,,,
2681,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2022S01,S1   2022,2022,S,Semi-annual,724,6,Roll-on/ roll-off ships,,,14,,23991,,76420,,8288,,45200,,,,,
2682,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2022S01,S1   2022,2022,S,Semi-annual,724,7,Liquefied petroleum gas carriers,1.0146,,12,,7833,,48600,,8843,,55076,,,,,
2683,SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2022S01,S1   2022,2022,S,Semi-annual,724,8,Liquefied natural gas carriers,1.0562,,9,,99072,,163922,,77044,,130441,,,,,
2684,ALTAMIRA,85,50.07,Spain,VERACRUZ,85,20.014,Mexico,2018S01,S1   2018,2018,S,Semi-annual,724,0,All ships,0.85,,16,,15885,,228081,,14110,,209096,,3256,,20776,
2685,ALTAMIRA,85,50.07,Spain,VERACRUZ,85,20.014,Mexico,2018S01,S1   2018,2018,S,Semi-annual,724,1,Passenger ships,,,19,,13579,,228081,,,,,,,,,
