Year,Frequency,Frequency Label,Economy,Economy Label,CommercialMarket,CommercialMarket Label,Median time in port (days),Median time in port (days) Footnote,Average age of vessels,Average age of vessels Footnote,Average size (GT) of vessels,Average size (GT) of vessels Footnote,Maximum size (GT) of vessels,Maximum size (GT) of vessels Footnote,Average cargo carrying capacity (dwt) per vessel,Average cargo carrying capacity (dwt) per vessel Footnote,Maximum cargo carrying capacity (dwt) of vessels,Maximum cargo carrying capacity (dwt) of vessels Footnote,Average container carrying capacity (TEU) per container ship,Average container carrying capacity (TEU) per container ship Footnote,Maximum container carrying capacity (TEU) of container ships,Maximum container carrying capacity (TEU) of container ships Footnote,Port Name,Administrative Approach Rank,"Total
Points",Statistic Approach Rank,IndeX Value
2021,S,Semi-annual,792,Turkey,4,Dry breakbulk carriers,1.4931,,29,,4150,,43528,,5801.0,,62053.0,,,,,,BORUnited States of AmericaN,148,18.332,149,7.476
2021,S,Semi-annual,792,Turkey,4,Dry breakbulk carriers,1.4931,,29,,4150,,43528,,5801.0,,62053.0,,,,,,IZMIR,253,-4.805,246,-1.093
2021,S,Semi-annual,792,Turkey,5,Dry bulk carriers,3.7319,,16,,24840,,106884,,42752.0,,206125.0,,,,,,MERSIN,34,102.273,28,49.791
2021,S,Semi-annual,792,Turkey,5,Dry bulk carriers,3.7319,,16,,24840,,106884,,42752.0,,206125.0,,,,,,ISKENDERUN,70,59.012,72,21.916
2021,S,Semi-annual,792,Turkey,5,Dry bulk carriers,3.7319,,16,,24840,,106884,,42752.0,,206125.0,,,,,,BORUnited States of AmericaN,148,18.332,149,7.476
2021,S,Semi-annual,792,Turkey,5,Dry bulk carriers,3.7319,,16,,24840,,106884,,42752.0,,206125.0,,,,,,IZMIR,253,-4.805,246,-1.093
2021,S,Semi-annual,792,Turkey,6,Roll-on/ roll-off ships,,,24,,27593,,76420,,10564.0,,45200.0,,,,,,MERSIN,34,102.273,28,49.791
2021,S,Semi-annual,792,Turkey,6,Roll-on/ roll-off ships,,,24,,27593,,76420,,10564.0,,45200.0,,,,,,ISKENDERUN,70,59.012,72,21.916
2021,S,Semi-annual,792,Turkey,6,Roll-on/ roll-off ships,,,24,,27593,,76420,,10564.0,,45200.0,,,,,,BORUnited States of AmericaN,148,18.332,149,7.476
2021,S,Semi-annual,792,Turkey,6,Roll-on/ roll-off ships,,,24,,27593,,76420,,10564.0,,45200.0,,,,,,IZMIR,253,-4.805,246,-1.093
2021,S,Semi-annual,792,Turkey,7,Liquefied petroleum gas carriers,1.234,,19,,16473,,48714,,19036.0,,54747.0,,,,,,MERSIN,34,102.273,28,49.791
2021,S,Semi-annual,792,Turkey,7,Liquefied petroleum gas carriers,1.234,,19,,16473,,48714,,19036.0,,54747.0,,,,,,ISKENDERUN,70,59.012,72,21.916
2021,S,Semi-annual,792,Turkey,7,Liquefied petroleum gas carriers,1.234,,19,,16473,,48714,,19036.0,,54747.0,,,,,,BORUnited States of AmericaN,148,18.332,149,7.476
2021,S,Semi-annual,792,Turkey,7,Liquefied petroleum gas carriers,1.234,,19,,16473,,48714,,19036.0,,54747.0,,,,,,IZMIR,253,-4.805,246,-1.093
2021,S,Semi-annual,792,Turkey,8,Liquefied natural gas carriers,1.2569,,10,,108899,,126004,,86460.0,,99025.0,,,,,,MERSIN,34,102.273,28,49.791
2021,S,Semi-annual,792,Turkey,8,Liquefied natural gas carriers,1.2569,,10,,108899,,126004,,86460.0,,99025.0,,,,,,ISKENDERUN,70,59.012,72,21.916
2021,S,Semi-annual,792,Turkey,8,Liquefied natural gas carriers,1.2569,,10,,108899,,126004,,86460.0,,99025.0,,,,,,GEMLIK,113,36.099,105,15.943
2021,S,Semi-annual,792,Turkey,8,Liquefied natural gas carriers,1.2569,,10,,108899,,126004,,86460.0,,99025.0,,,,,,BORUnited States of AmericaN,148,18.332,149,7.476
2021,S,Semi-annual,792,Turkey,8,Liquefied natural gas carriers,1.2569,,10,,108899,,126004,,86460.0,,99025.0,,,,,,SAMSUN,248,-3.711,253,-2.272
2021,S,Semi-annual,792,Turkey,8,Liquefied natural gas carriers,1.2569,,10,,108899,,126004,,86460.0,,99025.0,,,,,,IZMIR,253,-4.805,246,-1.093
2021,S,Semi-annual,842,United States of America,0,All ships,1.5639,,26,,15219,,228741,,47527.0,,322829.0,,5503.0,,21237.0,,PORT OF VIRGINIA,23,118.295,27,50.444
2021,S,Semi-annual,842,United States of America,0,All ships,1.5639,,26,,15219,,228741,,47527.0,,322829.0,,5503.0,,21237.0,,WILMINGTON (NORTH CAROLINA),49,84.187,57,29.111
2021,S,Semi-annual,842,United States of America,0,All ships,1.5639,,26,,15219,,228741,,47527.0,,322829.0,,5503.0,,21237.0,,PHILADELPHIA,55,74.759,58,28.729
2021,S,Semi-annual,842,United States of America,0,All ships,1.5639,,26,,15219,,228741,,47527.0,,322829.0,,5503.0,,21237.0,,BALBOA,60,67.846,55,29.611
2021,S,Semi-annual,842,United States of America,0,All ships,1.5639,,26,,15219,,228741,,47527.0,,322829.0,,5503.0,,21237.0,,TAMPA,61,67.841,62,25.486
2021,S,Semi-annual,842,United States of America,0,All ships,1.5639,,26,,15219,,228741,,47527.0,,322829.0,,5503.0,,21237.0,,PORT TAMPA BAY,64,64.318,66,24.194
2021,S,Semi-annual,842,United States of America,0,All ships,1.5639,,26,,15219,,228741,,47527.0,,322829.0,,5503.0,,21237.0,,JACKSONVILLE,100,44.256,94,17.677
2021,S,Semi-annual,842,United States of America,0,All ships,1.5639,,26,,15219,,228741,,47527.0,,322829.0,,5503.0,,21237.0,,PORT EVERGLADES,116,33.709,102,16.769
2021,S,Semi-annual,842,United States of America,0,All ships,1.5639,,26,,15219,,228741,,47527.0,,322829.0,,5503.0,,21237.0,,BOSTON (United States of America),117,33.384,115,13.428
2021,S,Semi-annual,842,United States of America,0,All ships,1.5639,,26,,15219,,228741,,47527.0,,322829.0,,5503.0,,21237.0,,HOUSTON,119,32.044,123,10.771
2021,S,Semi-annual,842,United States of America,0,All ships,1.5639,,26,,15219,,228741,,47527.0,,322829.0,,5503.0,,21237.0,,CHARLESTON,130,26.183,187,4.399
2021,S,Semi-annual,842,United States of America,0,All ships,1.5639,,26,,15219,,228741,,47527.0,,322829.0,,5503.0,,21237.0,,MOBILE,163,15.366,150,7.384
2021,S,Semi-annual,842,United States of America,0,All ships,1.5639,,26,,15219,,228741,,47527.0,,322829.0,,5503.0,,21237.0,,SAN VICENTE,166,14.418,162,6.011
2021,S,Semi-annual,842,United States of America,0,All ships,1.5639,,26,,15219,,228741,,47527.0,,322829.0,,5503.0,,21237.0,,NEW YORK AND NEW JERSEY,251,-4.321,251,-2.159
2021,S,Semi-annual,842,United States of America,0,All ships,1.5639,,26,,15219,,228741,,47527.0,,322829.0,,5503.0,,21237.0,,HUENEME,269,-12.006,274,-6.11
2021,S,Semi-annual,842,United States of America,0,All ships,1.5639,,26,,15219,,228741,,47527.0,,322829.0,,5503.0,,21237.0,,PORT VICTORIA,289,-25.449,298,-12.337
2021,S,Semi-annual,842,United States of America,0,All ships,1.5639,,26,,15219,,228741,,47527.0,,322829.0,,5503.0,,21237.0,,TACOMA,345,-119.152,341,-45.529
2021,S,Semi-annual,842,United States of America,0,All ships,1.5639,,26,,15219,,228741,,47527.0,,322829.0,,5503.0,,21237.0,,SAVANNAH,367,-464.721,367,-217.103
2021,S,Semi-annual,842,United States of America,0,All ships,1.5639,,26,,15219,,228741,,47527.0,,322829.0,,5503.0,,21237.0,,LONG BEACH,369,-952.47,370,-348.928
2021,S,Semi-annual,842,United States of America,1,Passenger ships,,,30,,5096,,228081,,,,,,,,,,PORT OF VIRGINIA,23,118.295,27,50.444
2021,S,Semi-annual,842,United States of America,1,Passenger ships,,,30,,5096,,228081,,,,,,,,,,WILMINGTON (NORTH CAROLINA),49,84.187,57,29.111
2021,S,Semi-annual,842,United States of America,1,Passenger ships,,,30,,5096,,228081,,,,,,,,,,PHILADELPHIA,55,74.759,58,28.729
2021,S,Semi-annual,842,United States of America,1,Passenger ships,,,30,,5096,,228081,,,,,,,,,,BALBOA,60,67.846,55,29.611
2021,S,Semi-annual,842,United States of America,1,Passenger ships,,,30,,5096,,228081,,,,,,,,,,TAMPA,61,67.841,62,25.486
2021,S,Semi-annual,842,United States of America,1,Passenger ships,,,30,,5096,,228081,,,,,,,,,,PORT TAMPA BAY,64,64.318,66,24.194
2021,S,Semi-annual,842,United States of America,1,Passenger ships,,,30,,5096,,228081,,,,,,,,,,JACKSONVILLE,100,44.256,94,17.677
2021,S,Semi-annual,842,United States of America,1,Passenger ships,,,30,,5096,,228081,,,,,,,,,,PORT EVERGLADES,116,33.709,102,16.769
2021,S,Semi-annual,842,United States of America,1,Passenger ships,,,30,,5096,,228081,,,,,,,,,,BOSTON (United States of America),117,33.384,115,13.428
2021,S,Semi-annual,842,United States of America,1,Passenger ships,,,30,,5096,,228081,,,,,,,,,,HOUSTON,119,32.044,123,10.771
2021,S,Semi-annual,842,United States of America,1,Passenger ships,,,30,,5096,,228081,,,,,,,,,,CHARLESTON,130,26.183,187,4.399
2021,S,Semi-annual,842,United States of America,1,Passenger ships,,,30,,5096,,228081,,,,,,,,,,MOBILE,163,15.366,150,7.384
2021,S,Semi-annual,842,United States of America,1,Passenger ships,,,30,,5096,,228081,,,,,,,,,,SAN VICENTE,166,14.418,162,6.011
2021,S,Semi-annual,842,United States of America,1,Passenger ships,,,30,,5096,,228081,,,,,,,,,,NEW YORK AND NEW JERSEY,251,-4.321,251,-2.159
2021,S,Semi-annual,842,United States of America,1,Passenger ships,,,30,,5096,,228081,,,,,,,,,,HUENEME,269,-12.006,274,-6.11
2021,S,Semi-annual,842,United States of America,1,Passenger ships,,,30,,5096,,228081,,,,,,,,,,PORT VICTORIA,289,-25.449,298,-12.337
2021,S,Semi-annual,842,United States of America,1,Passenger ships,,,30,,5096,,228081,,,,,,,,,,TACOMA,345,-119.152,341,-45.529
2021,S,Semi-annual,842,United States of America,1,Passenger ships,,,30,,5096,,228081,,,,,,,,,,SAVANNAH,367,-464.721,367,-217.103
2021,S,Semi-annual,842,United States of America,1,Passenger ships,,,30,,5096,,228081,,,,,,,,,,LONG BEACH,369,-952.47,370,-348.928
2021,S,Semi-annual,842,United States of America,2,Liquid bulk carriers,1.5684,,11,,34405,,170611,,59428.0,,322829.0,,,,,,PORT OF VIRGINIA,23,118.295,27,50.444
2021,S,Semi-annual,842,United States of America,2,Liquid bulk carriers,1.5684,,11,,34405,,170611,,59428.0,,322829.0,,,,,,WILMINGTON (NORTH CAROLINA),49,84.187,57,29.111
2021,S,Semi-annual,842,United States of America,2,Liquid bulk carriers,1.5684,,11,,34405,,170611,,59428.0,,322829.0,,,,,,PHILADELPHIA,55,74.759,58,28.729
2021,S,Semi-annual,842,United States of America,2,Liquid bulk carriers,1.5684,,11,,34405,,170611,,59428.0,,322829.0,,,,,,BALBOA,60,67.846,55,29.611
2021,S,Semi-annual,842,United States of America,2,Liquid bulk carriers,1.5684,,11,,34405,,170611,,59428.0,,322829.0,,,,,,TAMPA,61,67.841,62,25.486
2021,S,Semi-annual,842,United States of America,2,Liquid bulk carriers,1.5684,,11,,34405,,170611,,59428.0,,322829.0,,,,,,PORT TAMPA BAY,64,64.318,66,24.194
2021,S,Semi-annual,842,United States of America,2,Liquid bulk carriers,1.5684,,11,,34405,,170611,,59428.0,,322829.0,,,,,,JACKSONVILLE,100,44.256,94,17.677
2021,S,Semi-annual,842,United States of America,2,Liquid bulk carriers,1.5684,,11,,34405,,170611,,59428.0,,322829.0,,,,,,PORT EVERGLADES,116,33.709,102,16.769
2021,S,Semi-annual,842,United States of America,2,Liquid bulk carriers,1.5684,,11,,34405,,170611,,59428.0,,322829.0,,,,,,BOSTON (United States of America),117,33.384,115,13.428
2021,S,Semi-annual,842,United States of America,2,Liquid bulk carriers,1.5684,,11,,34405,,170611,,59428.0,,322829.0,,,,,,HOUSTON,119,32.044,123,10.771
2021,S,Semi-annual,842,United States of America,2,Liquid bulk carriers,1.5684,,11,,34405,,170611,,59428.0,,322829.0,,,,,,CHARLESTON,130,26.183,187,4.399
2021,S,Semi-annual,842,United States of America,2,Liquid bulk carriers,1.5684,,11,,34405,,170611,,59428.0,,322829.0,,,,,,MOBILE,163,15.366,150,7.384
2021,S,Semi-annual,842,United States of America,2,Liquid bulk carriers,1.5684,,11,,34405,,170611,,59428.0,,322829.0,,,,,,SAN VICENTE,166,14.418,162,6.011
2021,S,Semi-annual,842,United States of America,2,Liquid bulk carriers,1.5684,,11,,34405,,170611,,59428.0,,322829.0,,,,,,NEW YORK AND NEW JERSEY,251,-4.321,251,-2.159
2021,S,Semi-annual,842,United States of America,2,Liquid bulk carriers,1.5684,,11,,34405,,170611,,59428.0,,322829.0,,,,,,HUENEME,269,-12.006,274,-6.11
2021,S,Semi-annual,842,United States of America,2,Liquid bulk carriers,1.5684,,11,,34405,,170611,,59428.0,,322829.0,,,,,,PORT VICTORIA,289,-25.449,298,-12.337
2021,S,Semi-annual,842,United States of America,2,Liquid bulk carriers,1.5684,,11,,34405,,170611,,59428.0,,322829.0,,,,,,TACOMA,345,-119.152,341,-45.529
2021,S,Semi-annual,842,United States of America,2,Liquid bulk carriers,1.5684,,11,,34405,,170611,,59428.0,,322829.0,,,,,,SAVANNAH,367,-464.721,367,-217.103
2021,S,Semi-annual,842,United States of America,2,Liquid bulk carriers,1.5684,,11,,34405,,170611,,59428.0,,322829.0,,,,,,LONG BEACH,369,-952.47,370,-348.928
2021,S,Semi-annual,842,United States of America,3,Container ships,1.2069,,15,,61561,,228741,,,,,,5503.0,,21237.0,,PORT OF VIRGINIA,23,118.295,27,50.444
2021,S,Semi-annual,842,United States of America,3,Container ships,1.2069,,15,,61561,,228741,,,,,,5503.0,,21237.0,,WILMINGTON (NORTH CAROLINA),49,84.187,57,29.111
2021,S,Semi-annual,842,United States of America,3,Container ships,1.2069,,15,,61561,,228741,,,,,,5503.0,,21237.0,,PHILADELPHIA,55,74.759,58,28.729
2021,S,Semi-annual,842,United States of America,3,Container ships,1.2069,,15,,61561,,228741,,,,,,5503.0,,21237.0,,BALBOA,60,67.846,55,29.611
2021,S,Semi-annual,842,United States of America,3,Container ships,1.2069,,15,,61561,,228741,,,,,,5503.0,,21237.0,,TAMPA,61,67.841,62,25.486
2021,S,Semi-annual,842,United States of America,3,Container ships,1.2069,,15,,61561,,228741,,,,,,5503.0,,21237.0,,PORT TAMPA BAY,64,64.318,66,24.194
2021,S,Semi-annual,842,United States of America,3,Container ships,1.2069,,15,,61561,,228741,,,,,,5503.0,,21237.0,,JACKSONVILLE,100,44.256,94,17.677
2021,S,Semi-annual,842,United States of America,3,Container ships,1.2069,,15,,61561,,228741,,,,,,5503.0,,21237.0,,PORT EVERGLADES,116,33.709,102,16.769
2021,S,Semi-annual,842,United States of America,3,Container ships,1.2069,,15,,61561,,228741,,,,,,5503.0,,21237.0,,BOSTON (United States of America),117,33.384,115,13.428
2021,S,Semi-annual,842,United States of America,3,Container ships,1.2069,,15,,61561,,228741,,,,,,5503.0,,21237.0,,HOUSTON,119,32.044,123,10.771
2021,S,Semi-annual,842,United States of America,3,Container ships,1.2069,,15,,61561,,228741,,,,,,5503.0,,21237.0,,CHARLESTON,130,26.183,187,4.399
2021,S,Semi-annual,842,United States of America,3,Container ships,1.2069,,15,,61561,,228741,,,,,,5503.0,,21237.0,,MOBILE,163,15.366,150,7.384
2021,S,Semi-annual,842,United States of America,3,Container ships,1.2069,,15,,61561,,228741,,,,,,5503.0,,21237.0,,SAN VICENTE,166,14.418,162,6.011
2021,S,Semi-annual,842,United States of America,3,Container ships,1.2069,,15,,61561,,228741,,,,,,5503.0,,21237.0,,NEW YORK AND NEW JERSEY,251,-4.321,251,-2.159
2021,S,Semi-annual,842,United States of America,3,Container ships,1.2069,,15,,61561,,228741,,,,,,5503.0,,21237.0,,HUENEME,269,-12.006,274,-6.11
2021,S,Semi-annual,842,United States of America,3,Container ships,1.2069,,15,,61561,,228741,,,,,,5503.0,,21237.0,,PORT VICTORIA,289,-25.449,298,-12.337
2021,S,Semi-annual,842,United States of America,3,Container ships,1.2069,,15,,61561,,228741,,,,,,5503.0,,21237.0,,TACOMA,345,-119.152,341,-45.529
2021,S,Semi-annual,842,United States of America,3,Container ships,1.2069,,15,,61561,,228741,,,,,,5503.0,,21237.0,,SAVANNAH,367,-464.721,367,-217.103
2021,S,Semi-annual,842,United States of America,3,Container ships,1.2069,,15,,61561,,228741,,,,,,5503.0,,21237.0,,LONG BEACH,369,-952.47,370,-348.928
2021,S,Semi-annual,842,United States of America,4,Dry breakbulk carriers,2.0076,,17,,12587,,91784,,17527.0,,116173.0,,,,,,PORT OF VIRGINIA,23,118.295,27,50.444
2021,S,Semi-annual,842,United States of America,4,Dry breakbulk carriers,2.0076,,17,,12587,,91784,,17527.0,,116173.0,,,,,,WILMINGTON (NORTH CAROLINA),49,84.187,57,29.111
2021,S,Semi-annual,842,United States of America,4,Dry breakbulk carriers,2.0076,,17,,12587,,91784,,17527.0,,116173.0,,,,,,PHILADELPHIA,55,74.759,58,28.729
2021,S,Semi-annual,842,United States of America,4,Dry breakbulk carriers,2.0076,,17,,12587,,91784,,17527.0,,116173.0,,,,,,BALBOA,60,67.846,55,29.611
2021,S,Semi-annual,842,United States of America,4,Dry breakbulk carriers,2.0076,,17,,12587,,91784,,17527.0,,116173.0,,,,,,TAMPA,61,67.841,62,25.486
2021,S,Semi-annual,842,United States of America,4,Dry breakbulk carriers,2.0076,,17,,12587,,91784,,17527.0,,116173.0,,,,,,PORT TAMPA BAY,64,64.318,66,24.194
2021,S,Semi-annual,842,United States of America,4,Dry breakbulk carriers,2.0076,,17,,12587,,91784,,17527.0,,116173.0,,,,,,JACKSONVILLE,100,44.256,94,17.677
2021,S,Semi-annual,842,United States of America,4,Dry breakbulk carriers,2.0076,,17,,12587,,91784,,17527.0,,116173.0,,,,,,PORT EVERGLADES,116,33.709,102,16.769
2021,S,Semi-annual,842,United States of America,4,Dry breakbulk carriers,2.0076,,17,,12587,,91784,,17527.0,,116173.0,,,,,,BOSTON (United States of America),117,33.384,115,13.428
2021,S,Semi-annual,842,United States of America,4,Dry breakbulk carriers,2.0076,,17,,12587,,91784,,17527.0,,116173.0,,,,,,HOUSTON,119,32.044,123,10.771
2021,S,Semi-annual,842,United States of America,4,Dry breakbulk carriers,2.0076,,17,,12587,,91784,,17527.0,,116173.0,,,,,,CHARLESTON,130,26.183,187,4.399
2021,S,Semi-annual,842,United States of America,4,Dry breakbulk carriers,2.0076,,17,,12587,,91784,,17527.0,,116173.0,,,,,,MOBILE,163,15.366,150,7.384
2021,S,Semi-annual,842,United States of America,4,Dry breakbulk carriers,2.0076,,17,,12587,,91784,,17527.0,,116173.0,,,,,,SAN VICENTE,166,14.418,162,6.011
2021,S,Semi-annual,842,United States of America,4,Dry breakbulk carriers,2.0076,,17,,12587,,91784,,17527.0,,116173.0,,,,,,NEW YORK AND NEW JERSEY,251,-4.321,251,-2.159
2021,S,Semi-annual,842,United States of America,4,Dry breakbulk carriers,2.0076,,17,,12587,,91784,,17527.0,,116173.0,,,,,,HUENEME,269,-12.006,274,-6.11
2021,S,Semi-annual,842,United States of America,4,Dry breakbulk carriers,2.0076,,17,,12587,,91784,,17527.0,,116173.0,,,,,,PORT VICTORIA,289,-25.449,298,-12.337
2021,S,Semi-annual,842,United States of America,4,Dry breakbulk carriers,2.0076,,17,,12587,,91784,,17527.0,,116173.0,,,,,,TACOMA,345,-119.152,341,-45.529
2021,S,Semi-annual,842,United States of America,4,Dry breakbulk carriers,2.0076,,17,,12587,,91784,,17527.0,,116173.0,,,,,,SAVANNAH,367,-464.721,367,-217.103
2021,S,Semi-annual,842,United States of America,4,Dry breakbulk carriers,2.0076,,17,,12587,,91784,,17527.0,,116173.0,,,,,,LONG BEACH,369,-952.47,370,-348.928
2021,S,Semi-annual,842,United States of America,5,Dry bulk carriers,2.3632,,17,,30489,,108237,,54317.0,,207964.0,,,,,,PORT OF VIRGINIA,23,118.295,27,50.444
2021,S,Semi-annual,842,United States of America,5,Dry bulk carriers,2.3632,,17,,30489,,108237,,54317.0,,207964.0,,,,,,WILMINGTON (NORTH CAROLINA),49,84.187,57,29.111
2021,S,Semi-annual,842,United States of America,5,Dry bulk carriers,2.3632,,17,,30489,,108237,,54317.0,,207964.0,,,,,,PHILADELPHIA,55,74.759,58,28.729
2021,S,Semi-annual,842,United States of America,5,Dry bulk carriers,2.3632,,17,,30489,,108237,,54317.0,,207964.0,,,,,,BALBOA,60,67.846,55,29.611
2021,S,Semi-annual,842,United States of America,5,Dry bulk carriers,2.3632,,17,,30489,,108237,,54317.0,,207964.0,,,,,,TAMPA,61,67.841,62,25.486
2021,S,Semi-annual,842,United States of America,5,Dry bulk carriers,2.3632,,17,,30489,,108237,,54317.0,,207964.0,,,,,,PORT TAMPA BAY,64,64.318,66,24.194
2021,S,Semi-annual,842,United States of America,5,Dry bulk carriers,2.3632,,17,,30489,,108237,,54317.0,,207964.0,,,,,,JACKSONVILLE,100,44.256,94,17.677
2021,S,Semi-annual,842,United States of America,5,Dry bulk carriers,2.3632,,17,,30489,,108237,,54317.0,,207964.0,,,,,,PORT EVERGLADES,116,33.709,102,16.769
2021,S,Semi-annual,842,United States of America,5,Dry bulk carriers,2.3632,,17,,30489,,108237,,54317.0,,207964.0,,,,,,BOSTON (United States of America),117,33.384,115,13.428
2021,S,Semi-annual,842,United States of America,5,Dry bulk carriers,2.3632,,17,,30489,,108237,,54317.0,,207964.0,,,,,,HOUSTON,119,32.044,123,10.771
2021,S,Semi-annual,842,United States of America,5,Dry bulk carriers,2.3632,,17,,30489,,108237,,54317.0,,207964.0,,,,,,CHARLESTON,130,26.183,187,4.399
2021,S,Semi-annual,842,United States of America,5,Dry bulk carriers,2.3632,,17,,30489,,108237,,54317.0,,207964.0,,,,,,MOBILE,163,15.366,150,7.384
2021,S,Semi-annual,842,United States of America,5,Dry bulk carriers,2.3632,,17,,30489,,108237,,54317.0,,207964.0,,,,,,SAN VICENTE,166,14.418,162,6.011
2021,S,Semi-annual,842,United States of America,5,Dry bulk carriers,2.3632,,17,,30489,,108237,,54317.0,,207964.0,,,,,,NEW YORK AND NEW JERSEY,251,-4.321,251,-2.159
2021,S,Semi-annual,842,United States of America,5,Dry bulk carriers,2.3632,,17,,30489,,108237,,54317.0,,207964.0,,,,,,HUENEME,269,-12.006,274,-6.11
2021,S,Semi-annual,842,United States of America,5,Dry bulk carriers,2.3632,,17,,30489,,108237,,54317.0,,207964.0,,,,,,PORT VICTORIA,289,-25.449,298,-12.337
2021,S,Semi-annual,842,United States of America,5,Dry bulk carriers,2.3632,,17,,30489,,108237,,54317.0,,207964.0,,,,,,TACOMA,345,-119.152,341,-45.529
2021,S,Semi-annual,842,United States of America,5,Dry bulk carriers,2.3632,,17,,30489,,108237,,54317.0,,207964.0,,,,,,SAVANNAH,367,-464.721,367,-217.103
2021,S,Semi-annual,842,United States of America,5,Dry bulk carriers,2.3632,,17,,30489,,108237,,54317.0,,207964.0,,,,,,LONG BEACH,369,-952.47,370,-348.928
2021,S,Semi-annual,842,United States of America,6,Roll-on/ roll-off ships,,,14,,58991,,100430,,21532.0,,55828.0,,,,,,PORT OF VIRGINIA,23,118.295,27,50.444
2021,S,Semi-annual,842,United States of America,6,Roll-on/ roll-off ships,,,14,,58991,,100430,,21532.0,,55828.0,,,,,,WILMINGTON (NORTH CAROLINA),49,84.187,57,29.111
2021,S,Semi-annual,842,United States of America,6,Roll-on/ roll-off ships,,,14,,58991,,100430,,21532.0,,55828.0,,,,,,PHILADELPHIA,55,74.759,58,28.729
2021,S,Semi-annual,842,United States of America,6,Roll-on/ roll-off ships,,,14,,58991,,100430,,21532.0,,55828.0,,,,,,BALBOA,60,67.846,55,29.611
2021,S,Semi-annual,842,United States of America,6,Roll-on/ roll-off ships,,,14,,58991,,100430,,21532.0,,55828.0,,,,,,TAMPA,61,67.841,62,25.486
2021,S,Semi-annual,842,United States of America,6,Roll-on/ roll-off ships,,,14,,58991,,100430,,21532.0,,55828.0,,,,,,PORT TAMPA BAY,64,64.318,66,24.194
2021,S,Semi-annual,842,United States of America,6,Roll-on/ roll-off ships,,,14,,58991,,100430,,21532.0,,55828.0,,,,,,JACKSONVILLE,100,44.256,94,17.677
2021,S,Semi-annual,842,United States of America,6,Roll-on/ roll-off ships,,,14,,58991,,100430,,21532.0,,55828.0,,,,,,PORT EVERGLADES,116,33.709,102,16.769
2021,S,Semi-annual,842,United States of America,6,Roll-on/ roll-off ships,,,14,,58991,,100430,,21532.0,,55828.0,,,,,,BOSTON (United States of America),117,33.384,115,13.428
2021,S,Semi-annual,842,United States of America,6,Roll-on/ roll-off ships,,,14,,58991,,100430,,21532.0,,55828.0,,,,,,HOUSTON,119,32.044,123,10.771
2021,S,Semi-annual,842,United States of America,6,Roll-on/ roll-off ships,,,14,,58991,,100430,,21532.0,,55828.0,,,,,,CHARLESTON,130,26.183,187,4.399
2021,S,Semi-annual,842,United States of America,6,Roll-on/ roll-off ships,,,14,,58991,,100430,,21532.0,,55828.0,,,,,,MOBILE,163,15.366,150,7.384
2021,S,Semi-annual,842,United States of America,6,Roll-on/ roll-off ships,,,14,,58991,,100430,,21532.0,,55828.0,,,,,,SAN VICENTE,166,14.418,162,6.011
2021,S,Semi-annual,842,United States of America,6,Roll-on/ roll-off ships,,,14,,58991,,100430,,21532.0,,55828.0,,,,,,NEW YORK AND NEW JERSEY,251,-4.321,251,-2.159
2021,S,Semi-annual,842,United States of America,6,Roll-on/ roll-off ships,,,14,,58991,,100430,,21532.0,,55828.0,,,,,,HUENEME,269,-12.006,274,-6.11
2021,S,Semi-annual,842,United States of America,6,Roll-on/ roll-off ships,,,14,,58991,,100430,,21532.0,,55828.0,,,,,,PORT VICTORIA,289,-25.449,298,-12.337
2021,S,Semi-annual,842,United States of America,6,Roll-on/ roll-off ships,,,14,,58991,,100430,,21532.0,,55828.0,,,,,,TACOMA,345,-119.152,341,-45.529
2021,S,Semi-annual,842,United States of America,6,Roll-on/ roll-off ships,,,14,,58991,,100430,,21532.0,,55828.0,,,,,,SAVANNAH,367,-464.721,367,-217.103
2021,S,Semi-annual,842,United States of America,6,Roll-on/ roll-off ships,,,14,,58991,,100430,,21532.0,,55828.0,,,,,,LONG BEACH,369,-952.47,370,-348.928
2021,S,Semi-annual,842,United States of America,7,Liquefied petroleum gas carriers,1.8507,,9,,30401,,61000,,34551.0,,63766.0,,,,,,PORT OF VIRGINIA,23,118.295,27,50.444
2021,S,Semi-annual,842,United States of America,7,Liquefied petroleum gas carriers,1.8507,,9,,30401,,61000,,34551.0,,63766.0,,,,,,WILMINGTON (NORTH CAROLINA),49,84.187,57,29.111
2021,S,Semi-annual,842,United States of America,7,Liquefied petroleum gas carriers,1.8507,,9,,30401,,61000,,34551.0,,63766.0,,,,,,PHILADELPHIA,55,74.759,58,28.729
2021,S,Semi-annual,842,United States of America,7,Liquefied petroleum gas carriers,1.8507,,9,,30401,,61000,,34551.0,,63766.0,,,,,,BALBOA,60,67.846,55,29.611
2021,S,Semi-annual,842,United States of America,7,Liquefied petroleum gas carriers,1.8507,,9,,30401,,61000,,34551.0,,63766.0,,,,,,TAMPA,61,67.841,62,25.486
