Period,Period Label,Year,Frequency,Frequency Label,Economy,Economy Label,CommercialMarket,CommercialMarket Label,Number of port calls,Number of port calls Footnote
2018S01,S1   2018,2018,S,Semi-annual,1610,LDCs (Least developed countries),2,Liquid bulk carriers,1730,
2018S01,S1   2018,2018,S,Semi-annual,1610,LDCs (Least developed countries),3,Container ships,3716,
2018S01,S1   2018,2018,S,Semi-annual,1610,LDCs (Least developed countries),4,Dry breakbulk carriers,2347,
2018S01,S1   2018,2018,S,Semi-annual,1610,LDCs (Least developed countries),5,Dry bulk carriers,1879,
2018S01,S1   2018,2018,S,Semi-annual,1610,LDCs (Least developed countries),6,Roll-on/ roll-off ships,846,
2018S01,S1   2018,2018,S,Semi-annual,1610,LDCs (Least developed countries),7,Liquefied petroleum gas carriers,191,
2018S01,S1   2018,2018,S,Semi-annual,1610,LDCs (Least developed countries),8,Liquefied natural gas carriers,33,
2018S01,S1   2018,2018,S,Semi-annual,1611,LDCs: Africa and Haiti,0,All ships,8781,
2018S01,S1   2018,2018,S,Semi-annual,1611,LDCs: Africa and Haiti,1,Passenger ships,392,
2018S01,S1   2018,2018,S,Semi-annual,1611,LDCs: Africa and Haiti,2,Liquid bulk carriers,1358,
2018S01,S1   2018,2018,S,Semi-annual,1611,LDCs: Africa and Haiti,3,Container ships,2751,
2018S01,S1   2018,2018,S,Semi-annual,1611,LDCs: Africa and Haiti,4,Dry breakbulk carriers,1737,
2018S01,S1   2018,2018,S,Semi-annual,1611,LDCs: Africa and Haiti,5,Dry bulk carriers,1544,
2018S01,S1   2018,2018,S,Semi-annual,1611,LDCs: Africa and Haiti,6,Roll-on/ roll-off ships,806,
2018S01,S1   2018,2018,S,Semi-annual,1611,LDCs: Africa and Haiti,7,Liquefied petroleum gas carriers,160,
2018S01,S1   2018,2018,S,Semi-annual,1611,LDCs: Africa and Haiti,8,Liquefied natural gas carriers,33,
2018S01,S1   2018,2018,S,Semi-annual,1612,LDCs: Asia,0,All ships,2031,
2018S01,S1   2018,2018,S,Semi-annual,1612,LDCs: Asia,2,Liquid bulk carriers,347,
2018S01,S1   2018,2018,S,Semi-annual,1612,LDCs: Asia,3,Container ships,909,
